ID,Time_h,perc_ID_g,Species,Age/weight,Strain,Organ,Size_nm,Analysis method,NP_Type,NP_Shape,Ligand,Charge,PEG cover,provided_identifier,Name,Charge ,provided_identifier_type,pmcid,doi
18,24.0,1.00000000000001,Mouse,26.1,C57BL/6 mice,Blood,11.0,NAA,Gold,Composite devices,No,Negative,0,17962085,,,pmid,,
18,96.0,0.01,Mouse,26.1,C57BL/6 mice,Blood,11.0,NAA,Gold,Composite devices,No,Negative,0,17962085,,,pmid,,
19,1.0,5.56179775280899,Mouse,26.1,C57BL/6 mice,Liver,11.0,NAA,Gold,Composite devices,No,Negative,0,17962085,22-nm P-Au-CNDs in B16F10 melanoma-bearing mice,,pmid,,
19,24.0,0.393258426966307,Mouse,26.1,C57BL/6 mice,Liver,11.0,NAA,Gold,Composite devices,No,Negative,0,17962085,,,pmid,,
19,96.0,0.01,Mouse,26.1,C57BL/6 mice,Liver,11.0,NAA,Gold,Composite devices,No,Negative,0,17962085,,,pmid,,
20,1.0,3.88888888888889,Mouse,26.1,C57BL/6 mice,Liver,11.0,NAA,Gold,Composite devices,No,Negative,0,17962085,22-nm P-Au-CNDs in MLL model,,pmid,,
20,24.0,0.833333333333335,Mouse,26.1,C57BL/6 mice,Liver,11.0,NAA,Gold,Composite devices,No,Negative,0,17962085,,,pmid,,
20,96.0,0.18518518518518,Mouse,26.1,C57BL/6 mice,Liver,11.0,NAA,Gold,Composite devices,No,Negative,0,17962085,,,pmid,,
21,48.0,2.33766233766234,Mouse,,Nude mice,Blood,24.4,64Cu ,Gold,Nanoparticle,EGFR Target Affibody ,Negative,3000,23343632,64Cu-NOTA-Au-IONP-Affibody 24.4nm,,pmid,,
22,2.0,1.66666666666666,Mouse,21.0,Nude mice,Blood,120.0,64Cu ,Gold,Nanoparticle,DOTA,,2500,21608124,SERS nanoparticles Gold 120nm,,pmid,,
22,5.0,1.71428571428571,Mouse,21.0,Nude mice,Blood,120.0,64Cu ,Gold,Nanoparticle,DOTA,,2500,21608124,,,pmid,,
22,24.0,2.24999999999999,Mouse,21.0,Nude mice,Blood,120.0,64Cu ,Gold,Nanoparticle,DOTA,,2500,21608124,,,pmid,,
23,0.5,9.53,Mouse,23.0,SCID mice ,Blood,10.0,99mTc,Gold,Nanoparticle,Folic Acid,,0,33212346,99mTc-labeled gold <10nm,,pmid,,
23,1.0,5.61,Mouse,23.0,SCID mice ,Blood,10.0,99mTc,Gold,Nanoparticle,Folic Acid,,0,33212346,,,pmid,,
23,3.0,3.08,Mouse,23.0,SCID mice ,Blood,10.0,99mTc,Gold,Nanoparticle,Folic Acid,,0,33212346,,,pmid,,
24,1.0,64.24242305002426,Mouse,20.0,ICR mice,Blood,16.0,ICP-MS,Gold,Nanoparticle,No,Neutral,0,24550205,AuNP-C10-SN4 16nm,,pmid,,
24,4.0,53.675032723600715,Mouse,20.0,ICR mice,Blood,16.0,ICP-MS,Gold,Nanoparticle,No,Neutral,0,24550205,,,pmid,,
24,6.0,48.25888752004992,Mouse,20.0,ICR mice,Blood,16.0,ICP-MS,Gold,Nanoparticle,No,Neutral,0,24550205,,,pmid,,
24,12.0,38.86093413515662,Mouse,20.0,ICR mice,Blood,16.0,ICP-MS,Gold,Nanoparticle,No,Neutral,0,24550205,,,pmid,,
24,24.0,24.642168480640624,Mouse,20.0,ICR mice,Blood,16.0,ICP-MS,Gold,Nanoparticle,No,Neutral,0,24550205,,,pmid,PMC3563754,10.1016/j.biomaterials.2013.01.014
24,48.0,15.798936170616724,Mouse,20.0,ICR mice,Blood,16.0,ICP-MS,Gold,Nanoparticle,No,Neutral,0,24550205,,,pmid,,
24,72.0,5.9588673200620494,Mouse,20.0,ICR mice,Blood,16.0,ICP-MS,Gold,Nanoparticle,No,Neutral,0,24550205,,,pmid,,
25,1.0,54.37097230837872,Mouse,20.0,ICR mice,Blood,16.0,ICP-MS,Gold,Nanoparticle,No,Neutral,2000,24550205,AuNP-PEG2000  16nm,,pmid,,
25,4.0,39.08153036958886,Mouse,20.0,ICR mice,Blood,16.0,ICP-MS,Gold,Nanoparticle,No,Neutral,2000,24550205,,,pmid,,
25,6.0,31.380968093988315,Mouse,20.0,ICR mice,Blood,16.0,ICP-MS,Gold,Nanoparticle,No,Neutral,2000,24550205,,,pmid,PMC4151626,10.1002/smll.201002317
25,12.0,10.247110437938112,Mouse,20.0,ICR mice,Blood,16.0,ICP-MS,Gold,Nanoparticle,No,Neutral,2000,24550205,,,pmid,,
25,24.0,2.322259940718101,Mouse,20.0,ICR mice,Blood,16.0,ICP-MS,Gold,Nanoparticle,No,Neutral,2000,24550205,,,pmid,,
25,72.0,0.8066992003925576,Mouse,20.0,ICR mice,Blood,16.0,ICP-MS,Gold,Nanoparticle,No,Neutral,2000,24550205,,,pmid,,
26,24.0,0.3278688524590164,Mouse,27.5,Male ddY mice,Blood,15.0,ICP-MS,Gold,Nanoparticle,No,Very negative,0,18722754,Gold NP 15nm,,pmid,,
27,24.0,0.1639344262295082,Mouse,27.5,Male ddY mice,Blood,50.0,ICP-MS,Gold,Nanoparticle,No,Very negative,0,18722754,Gold NP 50nm,,pmid,,
28,24.0,0.0,Mouse,27.5,Male ddY mice,Blood,100.0,ICP-MS,Gold,Nanoparticle,No,Very negative,0,18722754,Gold 100nm,,pmid,,
29,24.0,0.01639344262295082,Mouse,27.5,Male ddY mice,Blood,200.0,ICP-MS,Gold,Nanoparticle,No,Very negative,0,18722754,Gold 200nm,,pmid,,
30,0.5,78.7097769889651,Mouse,22.5,Nude mice,Blood,20.0,111In,Gold,Nanoparticle,No,Neutral,5000,19131103,20-nm AuNPs coated with PEG5000-TA,,pmid,,
30,2.0,68.3741029400416,Mouse,22.5,Nude mice,Blood,20.0,111In,Gold,Nanoparticle,No,Neutral,5000,19131103,,,pmid,,
30,4.0,60.0771664480283,Mouse,22.5,Nude mice,Blood,20.0,111In,Gold,Nanoparticle,No,Neutral,5000,19131103,,,pmid,,
30,8.0,56.0799444401574,Mouse,22.5,Nude mice,Blood,20.0,111In,Gold,Nanoparticle,No,Neutral,5000,19131103,,,pmid,,
30,20.0,39.2622887568485,Mouse,22.5,Nude mice,Blood,20.0,111In,Gold,Nanoparticle,No,Neutral,5000,19131103,,,pmid,,
30,28.0,32.9300100316382,Mouse,22.5,Nude mice,Blood,20.0,111In,Gold,Nanoparticle,No,Neutral,5000,19131103,,,pmid,,
30,48.0,16.0768577822363,Mouse,22.5,Nude mice,Blood,20.0,111In,Gold,Nanoparticle,No,Neutral,5000,19131103,,,pmid,,
31,0.25,80.9290840342618,Mouse,22.5,Nude mice,Blood,40.0,111In,Gold,Nanoparticle,No,Neutral,5000,19131103,40-nm AuNPs coated with PEG5000-TA,,pmid,,
31,0.5,76.3114437842426,Mouse,22.5,Nude mice,Blood,40.0,111In,Gold,Nanoparticle,No,Neutral,5000,19131103,,,pmid,PMC2745599,10.1016/j.biomaterials.2008.12.038
31,1.0,70.2075777451963,Mouse,22.5,Nude mice,Blood,40.0,111In,Gold,Nanoparticle,No,Neutral,5000,19131103,,,pmid,,
31,2.0,66.5221081873601,Mouse,22.5,Nude mice,Blood,40.0,111In,Gold,Nanoparticle,No,Neutral,5000,19131103,,,pmid,,
31,4.0,55.2635234200169,Mouse,22.5,Nude mice,Blood,40.0,111In,Gold,Nanoparticle,No,Neutral,5000,19131103,,,pmid,,
31,8.0,39.2221622038737,Mouse,22.5,Nude mice,Blood,40.0,111In,Gold,Nanoparticle,No,Neutral,5000,19131103,,,pmid,,
31,20.0,18.8903464773516,Mouse,22.5,Nude mice,Blood,40.0,111In,Gold,Nanoparticle,No,Neutral,5000,19131103,,,pmid,,
31,28.0,10.3341307199629,Mouse,22.5,Nude mice,Blood,40.0,111In,Gold,Nanoparticle,No,Neutral,5000,19131103,,,pmid,,
32,0.25,66.8570105718033,Mouse,22.5,Nude mice,Blood,80.0,111In,Gold,Nanoparticle,No,Neutral,5000,19131103,80-nm AuNPs coated with PEG5000-TA,,pmid,,
32,0.5,30.9391156725055,Mouse,22.5,Nude mice,Blood,80.0,111In,Gold,Nanoparticle,No,Neutral,5000,19131103,,,pmid,,
32,1.0,20.9460606528281,Mouse,22.5,Nude mice,Blood,80.0,111In,Gold,Nanoparticle,No,Neutral,5000,19131103,,,pmid,,
32,2.0,14.6677984412377,Mouse,22.5,Nude mice,Blood,80.0,111In,Gold,Nanoparticle,No,Neutral,5000,19131103,,,pmid,,
32,4.0,8.96365460297863,Mouse,22.5,Nude mice,Blood,80.0,111In,Gold,Nanoparticle,No,Neutral,5000,19131103,,,pmid,,
32,8.0,5.33374488772281,Mouse,22.5,Nude mice,Blood,80.0,111In,Gold,Nanoparticle,No,Neutral,5000,19131103,,,pmid,,
32,20.0,2.40604984952544,Mouse,22.5,Nude mice,Blood,80.0,111In,Gold,Nanoparticle,No,Neutral,5000,19131103,,,pmid,,
32,28.0,2.00324099081723,Mouse,22.5,Nude mice,Blood,80.0,111In,Gold,Nanoparticle,No,Neutral,5000,19131103,,,pmid,,
32,48.0,1.63129871132035,Mouse,22.5,Nude mice,Blood,80.0,111In,Gold,Nanoparticle,No,Neutral,5000,19131103,,,pmid,,
33,1.0,45.0574712643678,Mouse,,Balb/c mice,Blood,9.4,PET,Gold,Nanoparticle,No,Neutral,5000,24272951,64CuAuNPs 9.4nm,,pmid,,
33,24.0,6.09195402298849,Mouse,,Balb/c mice,Blood,9.4,PET,Gold,Nanoparticle,No,Neutral,5000,24272951,,,pmid,,
33,48.0,1.37931034482758,Mouse,,Balb/c mice,Blood,9.4,PET,Gold,Nanoparticle,No,Neutral,5000,24272951,,,pmid,,
34,0.5,1.41,Mouse,22.5,Nude mice,Blood,21.5,99mTc,Gold,Nanoparticle, RGD peptide,,0,21513349,99mTc-AuNP-RGD 21.5nm,,pmid,,
34,1.0,0.49,Mouse,22.5,Nude mice,Blood,21.5,99mTc,Gold,Nanoparticle, RGD peptide,,0,21513349,,,pmid,,
34,3.0,0.55,Mouse,22.5,Nude mice,Blood,21.5,99mTc,Gold,Nanoparticle, RGD peptide,,0,21513349,,,pmid,,
34,24.0,0.22,Mouse,22.5,Nude mice,Blood,21.5,99mTc,Gold,Nanoparticle, RGD peptide,,0,21513349,,,pmid,,
35,1.0,9.08,Mouse,19.1,Balb/c mice,Blood,44.1,111In,Gold,Nanoparticle,EGFR target Cetuximab,,5000,24990295,111In-C225-AuNPs 44.1,,pmid,,
35,4.0,4.89,Mouse,19.1,Balb/c mice,Blood,44.1,111In,Gold,Nanoparticle,EGFR target Cetuximab,,5000,24990295,,,pmid,,
35,24.0,1.55,Mouse,19.1,Balb/c mice,Blood,44.1,111In,Gold,Nanoparticle,EGFR target Cetuximab,,5000,24990295,,,pmid,,
35,48.0,0.55,Mouse,19.1,Balb/c mice,Blood,44.1,111In,Gold,Nanoparticle,EGFR target Cetuximab,,5000,24990295,,,pmid,,
36,24.0,0.7,Mouse,19.1,Balb/c mice,Blood,44.1,111In,Gold,Nanoparticle,No,,5000,24990295,111In-AuNP,,pmid,,
37,1.0,30.5263157894736,Mouse,18.0,Balb/c mice,Blood,5.0,199Au,Gold,Nanoparticle,DAPTA ,,5000,26865221, 5 nm 199Au-AuNP-PEG,,pmid,,
37,4.0,14.7368421052631,Mouse,18.0,Balb/c mice,Blood,5.0,199Au,Gold,Nanoparticle,DAPTA ,,5000,26865221,,,pmid,,
37,24.0,0.526315789473687,Mouse,18.0,Balb/c mice,Blood,5.0,199Au,Gold,Nanoparticle,DAPTA ,,5000,26865221,,,pmid,,
38,1.0,34.054054054054,Mouse,18.0,Balb/c mice,Blood,18.0,199Au,Gold,Nanoparticle,DAPTA ,,5000,26865221, 18 nm 199Au-AuNP-PEG,,pmid,,
38,4.0,8.1578947368421,Mouse,18.0,Balb/c mice,Blood,18.0,199Au,Gold,Nanoparticle,DAPTA ,,5000,26865221,,,pmid,,
39,0.08751754670121967,0.571419560923285,Mouse,20.0,Nude mice,Blood,46.0,ICP-MS,Gold,Nanoparticle,No,,Dextran,31501470,Gold dextran,,pmid,,
39,0.25364431486880334,0.13504834884939498,Mouse,20.0,Nude mice,Blood,46.0,ICP-MS,Gold,Nanoparticle,No,,Dextran,31501470,,,pmid,,
39,0.5063708022891683,0.0511848803079745,Mouse,20.0,Nude mice,Blood,46.0,ICP-MS,Gold,Nanoparticle,No,,Dextran,31501470,,,pmid,,
39,0.7587193607601767,0.0218407741680697,Mouse,20.0,Nude mice,Blood,46.0,ICP-MS,Gold,Nanoparticle,No,,Dextran,31501470,,,pmid,,
39,1.0144152899254935,0.0326198887833606,Mouse,20.0,Nude mice,Blood,46.0,ICP-MS,Gold,Nanoparticle,No,,Dextran,31501470,,,pmid,,
39,4.0042651981427335,0.01976628153442235,Mouse,20.0,Nude mice,Blood,46.0,ICP-MS,Gold,Nanoparticle,No,,Dextran,31501470,,,pmid,,
40,6.0,8.431372549,Mouse,18.0,Balb/c mice,Blood,10.0,ICP-MS,Gold,Rods,Folic Acid,,Yes,25933697,"FA receptor gold rod 9-11nm , 35-40nm",,pmid,,
40,24.0,3.823529412,Mouse,18.0,Balb/c mice,Blood,10.0,ICP-MS,Gold,Rods,Folic Acid,,Yes,25933697,,,pmid,,
40,168.0,0.35,Mouse,18.0,Balb/c mice,Blood,10.0,ICP-MS,Gold,Rods,Folic Acid,,Yes,25933697,,,pmid,,
41,24.0,0.198872111,Mouse,18.0,Balb/c mice,Blood,14.0,NAA,Gold,Rods,No,,Yes,20210487,Gold nanorod 45*14,,pmid,,
41,168.0,0.079548844,Mouse,18.0,Balb/c mice,Blood,14.0,NAA,Gold,Rods,No,,Yes,20210487,,,pmid,PMC4836969,10.1002/adhm.201500992
42,1.0,10.66666667,Mouse,20.0,Balb/c mice,Blood,9.1,198Au,Gold,Rods,No,,5000,24766522,Gold Nanorods 39.2*9.1nm,,pmid,,
42,6.0,0.923076923,Mouse,20.0,Balb/c mice,Blood,9.1,198Au,Gold,Rods,No,,5000,24766522,,,pmid,,
42,24.0,0.358974359,Mouse,20.0,Balb/c mice,Blood,9.1,198Au,Gold,Rods,No,,5000,24766522,,,pmid,,
43,0.5,20.10752688,Mouse,21.4,Nude mice,Blood,10.0,ICP-MS,Gold,Rods,No,Neutral,5000,21093587,10*45nm Gold Rods PEG,,pmid,,
43,2.0,16.66666667,Mouse,21.4,Nude mice,Blood,10.0,ICP-MS,Gold,Rods,No,Neutral,5000,21093587,,,pmid,,
43,6.0,11.07526882,Mouse,21.4,Nude mice,Blood,10.0,ICP-MS,Gold,Rods,No,Neutral,5000,21093587,,,pmid,,
43,24.0,1.505376344,Mouse,21.4,Nude mice,Blood,10.0,ICP-MS,Gold,Rods,No,Neutral,5000,21093587,,,pmid,,
44,0.5,52.54237288,Mouse,20.0,Balb/c mice,Blood,15.0,ICP-MS,Gold,Rods,No,Neutral,2000,25671498,AuNR-SiO2-PEG 41.8 15*60,,pmid,,
44,1.0,38.98305085,Mouse,20.0,Balb/c mice,Blood,15.0,ICP-MS,Gold,Rods,No,Neutral,2000,25671498,,,pmid,,
44,2.0,24.85875706,Mouse,20.0,Balb/c mice,Blood,15.0,ICP-MS,Gold,Rods,No,Neutral,2000,25671498,,,pmid,,
44,6.0,15.25423729,Mouse,20.0,Balb/c mice,Blood,15.0,ICP-MS,Gold,Rods,No,Neutral,2000,25671498,,,pmid,,
44,8.0,6.214689266,Mouse,20.0,Balb/c mice,Blood,15.0,ICP-MS,Gold,Rods,No,Neutral,2000,25671498,,,pmid,,
44,12.0,1.694915254,Mouse,20.0,Balb/c mice,Blood,15.0,ICP-MS,Gold,Rods,No,Neutral,2000,25671498,,,pmid,,
45,0.5,22.88135593,Mouse,20.0,Balb/c mice,Blood,15.0,ICP-MS,Gold,Rods,BSA,Negative,2000,25671498,AuNR-SiO2-BSA 44.3,,pmid,,
45,1.0,11.86440678,Mouse,20.0,Balb/c mice,Blood,15.0,ICP-MS,Gold,Rods,BSA,Negative,2000,25671498,,,pmid,,
45,2.0,9.604519774,Mouse,20.0,Balb/c mice,Blood,15.0,ICP-MS,Gold,Rods,BSA,Negative,2000,25671498,,,pmid,,
45,6.0,5.649717514,Mouse,20.0,Balb/c mice,Blood,15.0,ICP-MS,Gold,Rods,BSA,Negative,2000,25671498,,,pmid,,
45,8.0,3.95480226,Mouse,20.0,Balb/c mice,Blood,15.0,ICP-MS,Gold,Rods,BSA,Negative,2000,25671498,,,pmid,,
45,12.0,0.564971751,Mouse,20.0,Balb/c mice,Blood,15.0,ICP-MS,Gold,Rods,BSA,Negative,2000,25671498,,,pmid,,
46,0.5,4.802259887,Mouse,20.0,Balb/c mice,Blood,15.0,ICP-MS,Gold,Rods,BSA,Negative,2000,25671498,AuNR-BSA 20.2,,pmid,,
46,1.0,1.97740113,Mouse,20.0,Balb/c mice,Blood,15.0,ICP-MS,Gold,Rods,BSA,Negative,2000,25671498,,,pmid,,
46,2.0,1.412429379,Mouse,20.0,Balb/c mice,Blood,15.0,ICP-MS,Gold,Rods,BSA,Negative,2000,25671498,,,pmid,,
46,6.0,0.847457627,Mouse,20.0,Balb/c mice,Blood,15.0,ICP-MS,Gold,Rods,BSA,Negative,2000,25671498,,,pmid,,
46,8.0,0.564971751,Mouse,20.0,Balb/c mice,Blood,15.0,ICP-MS,Gold,Rods,BSA,Negative,2000,25671498,,,pmid,,
46,12.0,0.282485876,Mouse,20.0,Balb/c mice,Blood,15.0,ICP-MS,Gold,Rods,BSA,Negative,2000,25671498,,,pmid,,
47,72.0,0.680851064,Mouse,32.0,Male ddY mice,Blood,11.0,ICP-MS,Gold,Rods,No,Neutral,5000,23050635,PEG-modified gold nanorods AP 5.0 10.6*49.6,,pmid,,
48,72.0,0.680851064,Mouse,32.0,Male ddY mice,Blood,17.2,ICP-MS,Gold,Rods,No,Neutral,5000,23050635,PEG-modified gold nanorods AP 1.7 17.2*27.0,,pmid,,
49,0.5,42.55186537,Mouse,20.0,Balb/c mice,Blood,24.7,ICP-MS,Gold,Rods,No,,2000,32780938,M-AuHNRs 46nm * 24.7,,pmid,,
49,2.0,23.17870181,Mouse,20.0,Balb/c mice,Blood,24.7,ICP-MS,Gold,Rods,No,,2000,32780938,,,pmid,PMC3492114,10.1186/1556-276X-7-565
49,4.0,15.61392574,Mouse,20.0,Balb/c mice,Blood,24.7,ICP-MS,Gold,Rods,No,,2000,32780938,,,pmid,,
49,6.0,11.21182441,Mouse,20.0,Balb/c mice,Blood,24.7,ICP-MS,Gold,Rods,No,,2000,32780938,,,pmid,,
49,8.0,9.164811682,Mouse,20.0,Balb/c mice,Blood,24.7,ICP-MS,Gold,Rods,No,,2000,32780938,,,pmid,,
49,10.0,8.417772238,Mouse,20.0,Balb/c mice,Blood,24.7,ICP-MS,Gold,Rods,No,,2000,32780938,,,pmid,,
49,12.0,7.39560146,Mouse,20.0,Balb/c mice,Blood,24.7,ICP-MS,Gold,Rods,No,,2000,32780938,,,pmid,,
49,24.0,5.998575372,Mouse,20.0,Balb/c mice,Blood,24.7,ICP-MS,Gold,Rods,No,,2000,32780938,,,pmid,,
50,0.5,41.42818983,Mouse,20.0,Balb/c mice,Blood,105.0,ICP-MS,Gold,Rods,No,,2000,32780938,L-AuHNRs 105nm,,pmid,,
50,2.0,18.50235954,Mouse,20.0,Balb/c mice,Blood,105.0,ICP-MS,Gold,Rods,No,,2000,32780938,,,pmid,,
50,4.0,12.24111833,Mouse,20.0,Balb/c mice,Blood,105.0,ICP-MS,Gold,Rods,No,,2000,32780938,,,pmid,PMC3425121,10.7150/thno.4756
50,6.0,9.158578933,Mouse,20.0,Balb/c mice,Blood,105.0,ICP-MS,Gold,Rods,No,,2000,32780938,,,pmid,,
50,8.0,8.508592289,Mouse,20.0,Balb/c mice,Blood,105.0,ICP-MS,Gold,Rods,No,,2000,32780938,,,pmid,,
50,10.0,7.66628083,Mouse,20.0,Balb/c mice,Blood,105.0,ICP-MS,Gold,Rods,No,,2000,32780938,,,pmid,,
50,12.0,6.545276467,Mouse,20.0,Balb/c mice,Blood,105.0,ICP-MS,Gold,Rods,No,,2000,32780938,,,pmid,,
50,24.0,5.25242632,Mouse,20.0,Balb/c mice,Blood,105.0,ICP-MS,Gold,Rods,No,,2000,32780938,,,pmid,PMC5039679,10.7150/thno.17098
51,0.25,40.1086728265434,Mouse,20.0,Balb/c mice,Blood,9.0,ICP-AES,Gold,Rods,polydopamine,Very negative,Yes,29235846,AuNR - Cpda 35*9nm,,pmid,,
51,1.0,28.8271734565308,Mouse,20.0,Balb/c mice,Blood,9.0,ICP-AES,Gold,Rods,polydopamine,Very negative,Yes,29235846,,,pmid,,
51,2.0,25.2803443931121,Mouse,20.0,Balb/c mice,Blood,9.0,ICP-AES,Gold,Rods,polydopamine,Very negative,Yes,29235846,,,pmid,,
51,4.0,22.5871482570348,Mouse,20.0,Balb/c mice,Blood,9.0,ICP-AES,Gold,Rods,polydopamine,Very negative,Yes,29235846,,,pmid,,
51,6.0,20.4257664846703,Mouse,20.0,Balb/c mice,Blood,9.0,ICP-AES,Gold,Rods,polydopamine,Very negative,Yes,29235846,,,pmid,,
51,12.0,16.2793994120117,Mouse,20.0,Balb/c mice,Blood,9.0,ICP-AES,Gold,Rods,polydopamine,Very negative,Yes,29235846,,,pmid,,
51,24.0,14.8530029399411,Mouse,20.0,Balb/c mice,Blood,9.0,ICP-AES,Gold,Rods,polydopamine,Very negative,Yes,29235846,,,pmid,,
52,0.5,40.0563980448677,Mouse,20.0,Balb/c mice,Blood,10.0,ICP-AES,Gold,Rods,No,Very negative,0,29235846,AuNR -  35*9nm,,pmid,,
52,1.0,16.9494924175961,Mouse,20.0,Balb/c mice,Blood,10.0,ICP-AES,Gold,Rods,No,Very negative,0,29235846,,,pmid,,
52,2.0,3.68153903997994,Mouse,20.0,Balb/c mice,Blood,10.0,ICP-AES,Gold,Rods,No,Very negative,0,29235846,,,pmid,,
52,4.0,1.06404311317208,Mouse,20.0,Balb/c mice,Blood,10.0,ICP-AES,Gold,Rods,No,Very negative,0,29235846,,,pmid,,
52,6.0,0.446171199398421,Mouse,20.0,Balb/c mice,Blood,10.0,ICP-AES,Gold,Rods,No,Very negative,0,29235846,,,pmid,,
52,12.0,0.0106529640305836,Mouse,20.0,Balb/c mice,Blood,10.0,ICP-AES,Gold,Rods,No,Very negative,0,29235846,,,pmid,,
52,24.0,0.001,Mouse,20.0,Balb/c mice,Blood,10.0,ICP-AES,Gold,Rods,No,Very negative,0,29235846,,,pmid,,
53,1.0,1.666666667,Mouse,18.0,Nude mice,Blood,10.0,64Cu ,Gold,Rods,No,Positive,5000,22916075,AuNR - DOX 45*10nm,,pmid,,
53,5.0,1.666666667,Mouse,18.0,Nude mice,Blood,10.0,64Cu ,Gold,Rods,No,Positive,5000,22916075,,,pmid,,
53,24.0,1.458333333,Mouse,18.0,Nude mice,Blood,10.0,64Cu ,Gold,Rods,No,Positive,5000,22916075,,,pmid,,
53,48.0,1.527777778,Mouse,18.0,Nude mice,Blood,10.0,64Cu ,Gold,Rods,No,Positive,5000,22916075,,,pmid,,
54,1.0,1.875,Mouse,18.0,Nude mice,Blood,10.0,64Cu ,Gold,Rods,cRGDY,Positive,5000,22916075,AuNR - DOX-cRGD 45*10nm,,pmid,,
54,5.0,1.944444444,Mouse,18.0,Nude mice,Blood,10.0,64Cu ,Gold,Rods,cRGDY,Positive,5000,22916075,,,pmid,,
54,24.0,1.736111111,Mouse,18.0,Nude mice,Blood,10.0,64Cu ,Gold,Rods,cRGDY,Positive,5000,22916075,,,pmid,,
54,48.0,1.875,Mouse,18.0,Nude mice,Blood,10.0,64Cu ,Gold,Rods,cRGDY,Positive,5000,22916075,,,pmid,,
55,0.5,66.44718865,Mouse,20.0,ICR mice,Blood,7.5,ICP-MS,Gold,Rods,No,Neutral,2000,24673744,AuNR-PTPEGm950 7.5*28,,pmid,,
55,1.0,59.81818182,Mouse,20.0,ICR mice,Blood,7.5,ICP-MS,Gold,Rods,No,Neutral,2000,24673744,,,pmid,,
55,3.0,46.7850762,Mouse,20.0,ICR mice,Blood,7.5,ICP-MS,Gold,Rods,No,Neutral,2000,24673744,,,pmid,,
55,6.0,40.8738833,Mouse,20.0,ICR mice,Blood,7.5,ICP-MS,Gold,Rods,No,Neutral,2000,24673744,,,pmid,,
55,12.0,30.44035733,Mouse,20.0,ICR mice,Blood,7.5,ICP-MS,Gold,Rods,No,Neutral,2000,24673744,,,pmid,,
55,24.0,18.24382554,Mouse,20.0,ICR mice,Blood,7.5,ICP-MS,Gold,Rods,No,Neutral,2000,24673744,,,pmid,,
56,1.0,26.55672269,Mouse,18.0,Nude mice,Blood,2.0,PET,Gold,Rods,No,,5000,27698939,GNR P1 2*10,,pmid,,
56,3.0,25.67016807,Mouse,18.0,Nude mice,Blood,2.0,PET,Gold,Rods,No,,5000,27698939,,,pmid,,
56,5.0,23.92647059,Mouse,18.0,Nude mice,Blood,2.0,PET,Gold,Rods,No,,5000,27698939,,,pmid,,
56,8.0,20.45588235,Mouse,18.0,Nude mice,Blood,2.0,PET,Gold,Rods,No,,5000,27698939,,,pmid,,
56,12.0,16.25630252,Mouse,18.0,Nude mice,Blood,2.0,PET,Gold,Rods,No,,5000,27698939,,,pmid,,
56,24.0,7.512605042,Mouse,18.0,Nude mice,Blood,2.0,PET,Gold,Rods,No,,5000,27698939,,,pmid,,
56,48.0,4.317226891,Mouse,18.0,Nude mice,Blood,2.0,PET,Gold,Rods,No,,5000,27698939,,,pmid,,
57,1.0,21.26890756,Mouse,18.0,Nude mice,Blood,10.0,PET,Gold,Rods,No,,5000,27698939,GNR P2 10*37,,pmid,,
57,3.0,16.80882353,Mouse,18.0,Nude mice,Blood,10.0,PET,Gold,Rods,No,,5000,27698939,,,pmid,,
57,5.0,14.35504202,Mouse,18.0,Nude mice,Blood,10.0,PET,Gold,Rods,No,,5000,27698939,,,pmid,,
57,8.0,12.17016807,Mouse,18.0,Nude mice,Blood,10.0,PET,Gold,Rods,No,,5000,27698939,,,pmid,PMC4258896,10.1016/j.biomaterials.2014.10.061
57,12.0,9.827731092,Mouse,18.0,Nude mice,Blood,10.0,PET,Gold,Rods,No,,5000,27698939,,,pmid,,
57,24.0,5.371848739,Mouse,18.0,Nude mice,Blood,10.0,PET,Gold,Rods,No,,5000,27698939,,,pmid,,
57,48.0,3.029411765,Mouse,18.0,Nude mice,Blood,10.0,PET,Gold,Rods,No,,5000,27698939,13*40,,pmid,,
58,1.0,24.26680672,Mouse,18.0,Nude mice,Blood,13.0,PET,Gold,Rods,No,,5000,27698939,,,pmid,PMC3570619,10.1016/j.biomaterials.2013.01.047
58,3.0,22.66806723,Mouse,18.0,Nude mice,Blood,13.0,PET,Gold,Rods,No,,5000,27698939,,,pmid,,
58,5.0,17.6407563,Mouse,18.0,Nude mice,Blood,13.0,PET,Gold,Rods,No,,5000,27698939,,,pmid,,
58,8.0,14.02731092,Mouse,18.0,Nude mice,Blood,13.0,PET,Gold,Rods,No,,5000,27698939,,,pmid,PMC3313015,10.1016/j.biomaterials.2012.02.031
58,12.0,10.68487395,Mouse,18.0,Nude mice,Blood,13.0,PET,Gold,Rods,No,,5000,27698939,,,pmid,,
58,24.0,4.655462185,Mouse,18.0,Nude mice,Blood,13.0,PET,Gold,Rods,No,,5000,27698939,,,pmid,,
58,48.0,2.884453782,Mouse,18.0,Nude mice,Blood,13.0,PET,Gold,Rods,No,,5000,27698939,,,pmid,,
59,1.0,16.83823529,Mouse,18.0,Nude mice,Blood,13.0,PET,Gold,Rods,No,,5000,27698939,GNR P4 13*70,,pmid,PMC3314116,10.1021/nn204625e
59,3.0,14.10084034,Mouse,18.0,Nude mice,Blood,13.0,PET,Gold,Rods,No,,5000,27698939,,,pmid,,
